campaign_id,campaign_name,campaign_type,objective,platform,target_segment,target_region,start_date,end_date,duration_days,budget_usd,spent_usd,impressions,clicks,ctr_pct,leads_generated,conversions
CAMP-00793,Robust optimizing implementation,Social Media,Product Launch,Twitter,Mid-Market,East,2024-06-09,2024-07-05,26,8258.18,7406.36,63068,5049,8.0056,126,50
CAMP-00794,Centralized scalable Graphical User Interface,Paid Search,Upsell,Marketo,SMB,East,2023-10-11,2023-10-21,10,18269.75,16121.96,641476,29071,4.5319,349,231
CAMP-00795,Multi-layered leadingedge forecast,Influencer,Product Launch,Marketo,SMB,West,2024-06-05,2024-07-29,54,43237.74,27163.67,20317,11737,57.7694,140,81
CAMP-00796,Devolved value-added archive,Email,Brand Awareness,HubSpot,Mid-Market,Central,2023-12-07,2024-02-23,78,24971.18,22635.35,383433,20395,5.3191,454,109
CAMP-00797,Vision-oriented upward-trending installation,Paid Search,Product Launch,Marketo,SMB,South,2024-07-28,2024-09-24,58,22903.16,18283.6,44901,17938,39.9501,121,83
CAMP-00798,Distributed optimizing framework,Email,Lead Generation,LinkedIn,Enterprise,Central,2026-01-26,2026-03-18,51,15231.07,9662.65,1086921,27884,2.5654,364,74
CAMP-00799,Realigned background intranet,Webinar,Lead Generation,LinkedIn,SMB,North,2025-04-27,2025-05-20,23,22597.16,14368.08,163299,16070,9.8408,446,384
CAMP-00800,Re-engineered needs-based task-force,Influencer,Upsell,Marketo,Enterprise,East,2024-05-02,2024-05-29,27,7870.41,5110.02,23833,15569,65.3254,274,86
CAMP-00801,Realigned multi-tasking frame,Trade Show,Lead Generation,Marketo,SMB,South,2025-07-31,2025-09-25,56,26387.11,25379.98,9497,692,7.2865,326,210
CAMP-00802,Devolved zero administration throughput,Webinar,Product Launch,Google Ads,Enterprise,East,2025-09-01,2025-10-09,38,37044.83,33344.66,1065804,46396,4.3531,238,191
CAMP-00803,Total transitional support,Email,Product Launch,Google Ads,Mid-Market,Central,2023-10-21,2023-10-30,9,18002.62,11528.81,91023,31156,34.2287,357,51
CAMP-00804,Multi-lateral zero administration knowledge user,Social Media,Product Launch,LinkedIn,SMB,North,2024-07-16,2024-09-07,53,43632.4,26781.23,68378,21113,30.8769,334,272
CAMP-00805,Extended contextually-based Graphic Interface,Paid Search,Customer Retention,Twitter,SMB,South,2025-11-03,2025-11-20,17,38355.02,39930.5,421594,42212,10.0125,299,41
CAMP-00806,Persevering high-level groupware,Email,Brand Awareness,Twitter,Mid-Market,East,2025-01-01,2025-01-26,25,31033.35,23959.56,552553,29821,5.3969,199,29
CAMP-00807,Triple-buffered empowering extranet,Social Media,Product Launch,Salesforce,Mid-Market,South,2024-03-12,2024-05-22,71,25273.56,24642.78,135051,23324,17.2705,433,217
CAMP-00808,Ameliorated client-driven capability,Influencer,Upsell,Twitter,SMB,North,2025-05-29,2025-08-13,76,11328.56,6940.21,77915,6551,8.4079,186,126
CAMP-00809,Optimized hybrid workforce,Email,Customer Retention,Facebook,Mid-Market,South,2025-07-11,2025-07-23,12,8710.73,5835.27,848555,50000,5.8924,351,335
CAMP-00810,Business-focused multi-tasking approach,Influencer,Product Launch,Twitter,Enterprise,North,2025-01-21,2025-02-19,29,24964.83,17535.22,82210,44662,54.3267,111,0
CAMP-00811,Profound holistic adapter,Trade Show,Product Launch,Google Ads,Mid-Market,North,2026-05-03,2026-06-01,29,31497.37,20508.98,215513,7485,3.4731,95,37
CAMP-00812,Automated motivating website,Trade Show,Product Launch,LinkedIn,Enterprise,South,2025-04-18,2025-06-25,68,1847.05,1339.34,659120,37152,5.6366,160,96
CAMP-00813,Public-key mobile forecast,Trade Show,Brand Awareness,Twitter,SMB,West,2024-07-31,2024-10-16,77,28157.27,30428.03,372552,14510,3.8948,1,0
CAMP-00814,Sharable asymmetric support,Direct Mail,Brand Awareness,Twitter,Enterprise,South,2025-04-28,2025-05-15,17,38392.64,34105.2,284697,46430,16.3086,92,18
CAMP-00815,Cross-group next generation time-frame,Trade Show,Lead Generation,LinkedIn,SMB,South,2023-10-29,2023-12-17,49,30116.35,22288.5,657600,48781,7.418,22,8
CAMP-00816,Diverse multimedia array,Email,Product Launch,Marketo,SMB,South,2023-12-09,2024-01-06,28,6849.98,4647.29,10227,1438,14.0608,245,31
CAMP-00817,Persistent reciprocal projection,Paid Search,Upsell,Twitter,Mid-Market,Central,2025-04-27,2025-07-26,90,3144.7,3187.76,1423967,47882,3.3626,171,114
CAMP-00818,Versatile asynchronous throughput,Email,Lead Generation,Facebook,SMB,South,2026-07-30,2026-10-23,85,22715.39,20446.89,73203,8935,12.2058,161,41
CAMP-00819,Grass-roots maximized knowledge user,Email,Product Launch,LinkedIn,Mid-Market,West,2025-08-25,2025-10-13,49,49398.32,38430.56,249051,35131,14.1059,377,48
CAMP-00820,User-centric coherent projection,Social Media,Lead Generation,Google Ads,SMB,South,2026-04-07,2026-07-03,87,40139.04,41225.92,122978,16041,13.0438,443,361
